amount,merchant_category,hour,days_since_last_txn,txn_count_24h,avg_amount_30d,foreign,card_not_present,label
131.20,1,16,3.5,2,62.10,1,1,1
311.75,3,7,2.3,1,143.05,0,0,0
32.95,7,11,2.6,2,64.74,1,0,0
114.03,7,17,1.9,2,56.17,0,1,0
17.72,1,18,1.6,1,40.98,0,0,0
111.59,11,18,2.3,2,92.30,0,0,0
68.78,0,9,1.4,2,50.13,0,1,0
35.95,2,8,0.9,4,51.91,0,0,0
38.50,0,9,2.5,3,36.81,1,1,1
143.00,0,14,0.9,2,73.30,0,0,0
53.18,7,11,0.5,3,43.51,0,0,0
21.65,5,8,0.3,2,37.60,0,0,0
67.46,10,12,8.1,1,52.56,1,0,0
78.62,0,7,6.7,6,41.46,0,1,0
15.99,7,23,1.3,6,34.52,0,1,0
124.99,11,23,0.6,1,103.62,0,0,0
30.71,6,14,2.9,1,65.12,0,0,0
17.12,4,15,2.5,2,13.95,0,1,0
313.99,0,5,0.4,2,78.99,0,1,0
34.91,10,18,0.1,1,33.84,0,1,0
41.78,0,6,3.1,1,54.51,0,0,0
26.60,2,22,2.0,4,51.03,1,0,0
78.74,8,12,0.4,2,65.71,0,0,0
75.10,6,22,1.8,4,33.86,0,1,0
84.99,7,20,1.1,3,64.00,0,0,0
22.00,11,10,5.8,1,16.02,0,1,0
315.73,3,3,3.6,5,147.59,0,0,0
18.00,1,17,2.0,3,42.22,0,0,0
187.99,8,12,1.5,2,98.44,0,1,0
74.82,5,16,1.8,1,63.18,0,1,0
62.87,1,20,3.8,1,42.26,0,1,0
59.77,5,12,3.7,4,29.62,0,1,0
61.95,6,16,3.4,2,139.22,0,0,0
48.12,7,15,1.1,3,27.60,0,0,0
14.97,2,21,3.2,1,29.70,0,0,0
20.00,1,13,2.1,3,49.07,0,0,0
39.99,0,13,0.3,1,39.38,0,1,0
14.99,10,8,4.4,6,37.81,1,0,0
58.76,0,11,7.2,2,47.15,0,0,0
444.10,1,13,0.3,3,131.62,0,1,0
78.13,11,15,2.3,3,43.75,0,0,0
266.92,6,14,0.9,5,67.15,1,0,1
107.05,5,19,0.9,3,60.70,0,0,0
41.99,0,18,1.1,1,36.52,1,1,1
43.88,3,16,0.6,1,49.59,0,0,0
133.99,11,20,0.4,3,125.11,1,0,0
43.00,5,23,1.5,1,43.14,0,0,0
57.75,5,18,5.4,1,58.13,0,0,0
396.39,4,15,0.5,3,156.47,0,0,0
394.00,5,14,0.2,2,99.10,0,0,0
21.00,5,11,0.4,2,55.81,0,0,0
93.00,0,5,3.2,6,75.53,1,1,1
44.93,10,15,2.3,4,36.44,1,0,0
171.31,4,10,1.3,1,86.28,0,0,0
55.00,11,12,1.0,1,78.85,0,0,0
46.27,0,19,2.5,3,99.88,0,0,0
55.15,4,13,0.6,1,23.59,0,0,0
31.92,6,17,0.6,2,35.56,0,0,0
46.55,1,11,0.8,3,34.61,0,0,0
100.83,10,18,1.9,4,57.63,0,0,0
97.99,11,17,6.2,2,44.31,0,1,0
69.67,10,17,2.4,2,29.82,0,1,0
39.99,7,13,2.7,4,37.27,0,0,0
34.29,7,22,6.9,2,79.49,0,0,0
220.99,6,18,3.0,2,142.72,0,0,0
94.77,8,10,0.6,1,43.10,1,1,1
19.15,6,13,0.3,5,82.95,0,1,0
28.38,1,12,4.8,3,33.82,0,1,0
48.06,0,14,0.1,2,108.59,0,1,0
234.10,10,13,5.3,2,88.23,0,1,0
98.90,4,19,0.7,2,37.70,0,0,0
62.93,5,23,1.3,1,53.84,0,0,0
42.44,4,14,3.3,3,40.29,0,0,0
9.00,6,22,6.1,3,44.10,0,1,0
141.00,3,13,0.2,1,112.73,0,1,0
38.50,8,17,0.0,3,71.05,0,1,0
54.00,0,18,0.8,1,45.08,0,1,0
28.08,2,22,0.7,3,37.27,1,0,0
47.69,0,14,0.6,3,129.55,0,0,0
45.00,5,2,2.1,4,19.12,0,1,0
223.99,9,20,3.8,2,152.99,0,0,0
75.99,6,12,3.7,1,78.11,0,0,0
54.37,6,12,1.2,4,48.31,0,1,0
36.07,3,12,0.5,2,25.83,0,1,0
72.96,1,21,3.2,3,92.86,0,0,0
97.00,8,9,4.5,5,40.42,0,1,0
21.03,3,17,1.8,2,47.44,0,0,0
53.00,2,22,0.5,3,67.29,0,1,0
149.50,8,13,0.3,4,250.00,0,1,0
95.98,3,14,2.6,2,143.36,0,1,0
254.73,5,13,2.8,3,217.54,0,0,0
21.99,11,18,1.5,1,39.17,0,0,0
40.99,6,12,5.0,2,91.32,0,0,1
67.99,8,19,3.8,5,56.04,0,1,0
41.89,11,9,2.3,2,20.83,0,0,0
22.16,0,12,3.9,3,38.25,0,0,0
80.08,7,7,4.4,3,50.84,0,1,0
208.37,1,9,6.6,2,115.90,0,1,0
91.21,0,18,0.9,1,35.58,0,0,0
21.00,3,5,3.0,7,73.21,0,0,0
14.86,1,0,5.5,3,64.14,0,0,0
116.97,7,14,0.4,1,70.79,0,1,0
31.49,0,7,1.2,2,35.84,0,0,0
57.23,7,22,2.1,4,,0,0,0
28.00,4,22,1.7,4,69.96,0,0,0
204.72,9,16,0.9,2,188.36,0,0,0
270.00,5,16,2.8,4,124.57,1,1,1
33.00,1,12,5.6,1,30.59,0,1,0
73.99,5,19,6.6,4,35.97,0,0,0
70.60,7,10,4.8,3,54.04,0,0,0
12.20,11,18,1.4,2,31.91,0,1,0
25.73,3,20,1.1,2,25.32,0,1,0
705.20,1,19,1.8,2,313.64,0,0,0
58.21,7,15,4.3,3,33.10,0,0,0
48.55,8,9,2.2,3,49.27,0,1,0
46.00,0,22,1.5,4,76.40,0,0,0
74.72,5,9,0.8,1,98.15,0,0,0
121.01,0,22,0.3,1,96.95,1,0,0
132.99,0,6,0.2,2,68.70,0,1,0
57.84,5,15,2.0,2,89.82,0,0,0
137.92,3,20,6.2,5,50.26,0,1,0
53.76,3,16,0.1,2,46.41,0,1,0
95.89,1,10,5.1,3,80.94,0,0,0
72.66,8,8,3.8,2,84.51,0,0,0
86.95,6,18,1.4,2,33.73,0,0,0
854.21,0,19,3.1,2,97.77,0,0,0
23.99,4,14,5.9,3,194.82,0,0,0
1070.00,3,17,0.6,2,260.72,0,1,1
70.68,3,12,1.2,2,59.86,0,0,0
11.88,0,7,0.9,2,27.31,0,0,0
69.75,5,18,4.0,2,219.99,0,0,0
21.96,7,6,0.0,1,47.39,0,0,0
65.99,5,19,0.2,1,35.44,0,0,0
23.00,3,19,1.2,6,18.50,0,1,0
24.99,5,9,3.3,4,57.01,1,0,0
33.12,2,6,1.7,3,66.41,0,0,0
289.95,3,12,7.3,2,34.61,0,0,0
57.71,0,12,0.9,1,51.39,1,1,1
21.63,11,15,4.5,3,34.66,0,0,0
8.00,6,22,0.7,3,19.03,0,0,0
80.24,1,16,0.5,2,37.90,0,0,0
22.00,9,14,3.6,1,12.16,0,1,0
8.99,6,8,0.1,2,23.51,0,1,0
93.00,9,19,0.2,4,58.12,0,0,1
22.89,2,18,1.3,4,47.05,0,1,0
343.47,5,14,3.6,2,98.15,0,1,0
35.00,0,18,0.1,1,25.80,0,0,0
55.99,6,16,1.8,2,70.60,0,0,0
23.80,5,19,0.5,3,48.39,0,1,0
225.05,1,11,2.0,4,53.78,0,1,0
38.43,9,0,1.0,3,29.42,0,0,0
18.58,3,12,4.1,4,36.33,0,0,0
24.90,3,14,3.5,4,28.53,0,1,1
326.99,4,12,1.5,4,112.95,0,0,0
15.00,1,15,1.0,2,32.10,0,1,0
189.10,0,6,2.9,4,74.69,0,0,0
230.78,7,15,2.4,4,98.11,1,0,0
15.26,7,20,3.7,6,24.64,0,0,0
73.99,6,22,1.8,1,158.37,0,0,0
134.95,5,20,3.8,1,68.56,0,0,0
17.23,2,22,0.4,1,22.12,0,0,0
37.95,1,20,1.2,2,105.68,1,1,0
41.00,4,11,5.1,4,43.51,0,1,0
526.00,8,20,1.9,4,106.23,0,1,1
47.81,7,4,4.8,3,35.06,0,1,1
75.83,1,9,1.1,3,77.94,0,1,0
11.79,6,22,0.4,4,53.82,0,0,0
153.34,7,14,2.9,2,66.05,0,0,0
22.66,1,9,8.5,3,29.14,0,0,0
109.99,9,13,2.1,3,67.01,0,0,0
119.41,7,12,5.2,5,24.13,1,0,0
45.32,9,12,0.6,1,69.92,0,0,0
308.31,0,14,0.2,1,126.69,0,0,0
69.00,5,2,0.4,2,64.18,0,0,0
67.12,1,12,11.3,3,41.36,0,1,0
89.70,1,11,1.4,1,31.99,0,0,0
11.67,9,20,5.6,3,18.73,0,0,0
7.57,2,11,2.4,5,48.14,0,0,0
57.00,1,12,2.7,4,43.93,0,1,0
24.23,3,10,0.7,3,26.73,0,0,0
130.99,0,18,1.2,4,109.03,1,0,0
216.01,6,8,0.7,3,90.93,0,0,0
290.99,6,23,5.5,1,111.47,0,0,0
371.63,9,17,0.2,3,143.59,0,0,1
34.26,0,12,0.7,3,68.99,0,1,0
22.99,1,18,5.9,2,21.04,0,0,0
156.00,5,16,0.7,2,108.15,1,0,0
51.06,10,17,1.5,4,51.32,1,1,1
114.11,2,9,0.2,3,66.72,0,0,0
38.04,6,15,0.8,3,46.55,0,0,0
44.13,0,7,2.0,3,42.68,0,0,0
888.60,6,11,0.4,1,78.85,0,1,1
30.99,7,21,10.2,1,123.16,0,1,0
25.95,6,15,0.9,3,35.29,0,0,0
16.31,0,11,4.4,2,47.20,0,0,1
2.86,7,10,7.9,2,12.61,0,0,0
91.42,1,18,4.9,1,41.83,0,0,0
11.00,0,10,0.0,3,14.36,0,1,0
156.29,0,18,1.4,3,68.90,0,1,0
6.00,1,8,0.9,4,8.69,0,0,0
66.07,9,15,0.9,3,39.71,0,0,0
20.11,0,20,5.7,4,31.46,0,1,0
83.22,3,9,2.7,2,79.79,1,0,0
83.22,3,9,2.7,2,79.79,1,0,0
92.86,1,13,1.7,3,79.39,0,1,0
31.09,11,10,2.0,1,30.22,0,1,0
15.50,7,1,1.7,3,19.78,0,1,0
41.92,7,22,1.6,5,53.67,0,1,0
31.73,4,22,0.7,4,25.24,0,0,0
8.99,0,23,1.1,1,52.94,0,0,0
109.00,6,19,1.5,2,68.56,0,1,0
11.99,0,8,1.9,3,36.46,0,1,0
103.62,3,8,2.7,3,134.27,0,0,0
56.95,2,14,1.7,2,66.41,0,1,0
144.74,10,4,2.6,2,42.60,0,0,0
49.00,0,19,3.3,3,41.18,0,0,0
22.55,3,20,5.0,2,75.06,0,0,0
65.06,7,4,8.2,4,34.86,0,1,0
232.00,3,14,0.4,2,127.14,0,0,0
58.00,1,18,1.4,1,42.33,0,1,0
86.95,3,15,0.9,1,158.81,0,0,0
9.46,10,18,2.6,3,54.20,0,0,0
85.89,10,7,3.1,2,118.87,0,1,0
33.22,1,10,3.3,2,28.35,0,0,0
145.29,2,17,1.2,2,79.69,0,0,0
101.61,0,7,0.9,6,80.73,0,0,0
104.02,8,3,1.2,2,52.81,0,0,0
31.83,3,6,0.3,5,83.25,1,1,0
12.66,0,10,3.3,3,41.77,0,1,0
180.59,7,7,1.6,2,139.65,0,1,0
79.99,9,10,1.0,3,23.40,0,0,0
56.81,6,15,0.6,4,39.73,0,0,0
74.09,0,14,6.7,1,68.05,0,1,0
8.00,10,22,0.2,4,31.51,0,0,0
123.99,5,13,0.9,2,56.52,0,0,0
69.99,3,21,1.9,4,22.51,0,0,0
9.00,1,7,0.0,2,26.22,0,1,0
43.99,10,3,0.5,2,,0,1,0
53.99,10,18,0.8,2,87.42,1,1,0
174.16,4,23,1.1,5,47.77,0,1,1
1362.50,8,12,2.3,2,156.01,0,0,0
50.14,6,15,0.8,6,55.54,0,0,0
1.00,6,18,7.3,3,19.88,0,1,0
62.31,5,23,1.5,1,18.61,0,0,0
58.83,10,20,1.9,4,51.98,0,0,0
335.00,1,17,0.6,6,74.30,0,0,0
73.95,2,19,1.1,1,65.96,0,0,0
35.45,3,17,0.2,3,43.80,0,1,0
116.63,3,18,2.7,3,209.86,0,0,0
16.99,0,15,0.9,1,32.31,1,0,0
160.66,5,17,2.3,1,96.58,0,0,0
96.78,2,2,0.7,2,67.09,0,0,0
136.95,0,2,6.6,1,180.92,0,0,0
307.71,11,7,2.5,3,66.54,0,0,0
174.00,0,18,0.9,1,61.77,0,0,0
17.95,1,14,0.8,4,31.93,0,0,0
55.92,3,14,8.0,3,102.98,0,0,0
17.68,9,13,4.7,4,38.72,0,1,0
38.00,1,10,0.1,2,45.48,0,0,0
51.58,0,17,0.9,6,49.33,0,0,0
323.60,10,13,2.1,4,99.13,0,0,0
112.61,6,13,3.8,4,62.02,0,0,0
28.83,10,10,6.6,3,40.32,0,0,0
5.00,7,19,3.2,1,20.89,0,1,0
55.07,5,19,6.3,2,38.82,0,1,0
51.73,6,13,2.1,1,51.39,0,0,0
162.76,3,22,0.5,5,189.96,0,1,0
12.00,1,20,1.6,4,8.26,0,1,0
52.00,11,21,4.1,1,36.79,0,0,1
78.14,1,17,1.5,3,49.08,0,0,0
172.00,8,11,2.8,1,76.97,0,1,0
145.06,2,21,1.9,3,134.04,0,0,0
7.51,11,2,1.1,4,16.18,0,1,0
31.66,0,15,0.6,4,88.72,0,0,0
68.91,7,12,2.4,3,62.48,0,1,0
97.46,4,2,5.5,2,62.03,0,0,0
43.99,5,19,0.4,2,28.80,0,0,0
97.00,7,16,4.6,1,71.41,1,0,0
76.42,2,4,0.7,2,44.90,0,0,0
114.50,11,12,4.7,1,131.46,0,0,0
28.69,0,11,7.8,5,14.42,0,0,0
98.42,4,19,1.5,1,71.40,1,0,0
144.10,7,12,5.1,2,41.38,0,0,0
96.95,8,12,0.7,4,76.53,0,1,0
59.26,2,8,1.3,3,132.70,0,1,0
15.00,2,4,1.7,5,71.80,0,1,0
59.79,2,6,3.1,4,33.14,0,0,0
78.00,5,9,5.0,3,38.87,0,0,0
22.99,4,21,2.1,4,41.97,0,0,0
18.97,2,9,1.0,3,38.60,0,0,0
75.85,4,16,10.6,4,25.69,0,1,0
121.53,4,6,1.0,2,57.53,0,1,0
58.95,1,12,3.5,2,55.29,0,0,0
50.00,11,16,4.5,1,56.76,0,1,0
140.53,10,8,0.7,5,142.36,0,1,0
37.22,9,21,0.5,2,102.08,0,0,0
82.00,1,16,0.7,4,58.11,0,0,0
78.99,5,10,0.8,4,64.56,0,1,0
68.30,3,7,1.7,1,62.55,0,1,0
40.00,4,21,7.6,2,27.55,0,0,0
14.11,0,18,0.6,2,46.35,0,0,0
17.00,5,4,2.1,2,26.28,0,0,0
9.73,2,8,2.3,3,12.27,0,0,0
444.01,3,17,1.0,3,89.79,0,1,1
13.31,5,15,2.3,2,63.03,0,0,0
650.95,7,20,0.4,2,110.39,0,1,1
160.95,2,11,2.4,3,58.45,0,0,0
60.31,4,8,0.9,5,152.53,0,0,0
33.87,2,18,1.2,3,54.02,0,0,0
17.48,10,12,1.5,2,19.01,0,1,0
358.68,8,18,0.9,6,58.57,0,1,1
12.56,0,19,1.4,6,43.02,0,0,0
25.71,7,7,0.4,3,48.44,0,1,0
21.99,2,12,5.7,4,50.67,0,0,0
41.00,9,20,0.8,3,41.02,0,1,0
115.77,10,18,0.8,6,36.47,1,1,1
66.75,2,9,2.7,1,74.71,0,0,0
103.50,10,19,0.4,2,217.04,0,0,0
232.40,9,20,4.2,3,193.47,0,0,0
235.99,7,15,0.9,1,188.09,1,0,0
9.56,0,12,3.0,2,27.82,0,1,0
33.93,1,13,0.2,2,53.84,0,0,0
476.51,6,14,4.3,3,350.23,0,1,0
22.18,2,7,3.8,5,91.09,0,0,0
227.00,10,8,3.7,1,44.39,0,0,0
314.13,2,7,0.3,1,157.09,0,0,0
10.86,1,18,1.4,3,16.55,0,1,0
20.99,1,14,7.7,5,22.69,1,1,1
134.62,1,16,2.4,2,40.20,0,0,0
53.85,0,19,1.5,2,43.32,0,0,0
178.49,0,11,0.4,5,45.97,0,1,1
36.45,0,12,3.8,3,68.02,0,1,0
8.05,11,1,1.9,3,17.32,0,0,0
27.68,2,7,0.5,1,21.63,0,0,0
87.50,2,21,0.4,1,110.59,0,1,0
49.50,4,0,0.2,4,34.82,0,0,0
22.00,5,11,2.7,5,12.55,0,0,0
321.84,11,17,0.2,3,116.19,0,0,0
15.99,5,11,0.4,3,39.52,0,0,0
34.43,9,11,0.2,6,49.56,0,0,0
660.08,0,18,0.4,6,110.06,0,0,1
219.99,4,19,2.5,1,55.87,1,0,0
29.89,6,18,2.9,1,,0,1,0
62.09,10,11,2.3,3,41.36,0,0,0
84.41,5,12,3.3,1,113.83,0,0,0
29.15,3,13,0.4,4,91.49,0,0,0
37.85,2,19,0.7,4,22.38,1,1,0
246.36,10,15,3.8,4,47.14,0,1,1
159.48,2,1,3.8,2,126.12,0,0,0
340.85,11,14,1.0,5,153.06,0,0,0
30.16,7,19,0.5,2,39.31,0,0,0
86.28,3,15,2.7,5,106.84,1,1,0
179.99,0,8,0.2,2,114.78,1,0,0
69.99,9,10,1.5,2,33.75,0,0,0
177.00,9,19,11.8,3,88.36,0,1,0
37.73,0,8,0.2,2,76.23,0,0,1
36.49,2,14,1.1,4,164.28,1,0,0
169.70,6,16,0.8,2,206.47,0,1,0
33.89,3,16,0.3,3,49.56,1,1,1
41.56,0,6,0.6,4,28.66,0,1,0
239.79,0,14,1.4,1,89.49,0,0,0
85.99,3,11,0.2,3,97.83,0,0,0
28.99,0,8,0.5,5,36.04,0,0,0
125.90,8,14,2.0,4,69.07,0,0,0
101.82,0,18,13.3,1,126.06,0,0,0
89.81,7,10,5.1,1,127.16,0,1,0
5.00,9,7,2.1,6,53.53,0,0,0
9.10,4,10,0.9,3,33.44,0,1,0
17.99,1,13,1.7,3,67.48,0,0,0
52.39,2,21,1.4,1,28.31,0,0,0
70.33,3,2,6.7,3,80.47,0,1,0
29.29,0,17,2.8,1,20.84,0,0,0
556.30,9,13,0.0,1,143.25,0,0,0
174.65,1,8,1.2,1,83.88,0,1,0
24.00,8,10,3.1,1,75.96,0,1,0
34.51,1,16,1.1,3,54.39,0,0,0
22.99,0,16,0.6,1,14.11,0,0,0
31.55,0,17,4.0,2,91.34,0,0,0
103.41,2,19,2.8,1,49.21,0,1,0
114.00,1,17,0.1,2,62.34,0,0,0
53.93,2,17,1.4,2,91.94,0,1,0
87.99,8,19,1.3,2,104.60,0,1,0
115.95,1,10,1.2,2,58.89,0,1,0
12.49,8,12,0.6,3,55.22,0,1,0
256.22,7,14,1.0,1,86.95,0,0,0
44.53,11,8,3.8,1,62.81,0,0,0
40.58,1,12,4.1,5,81.64,0,0,0
66.24,2,12,1.8,2,93.94,1,1,1
26.95,1,15,1.9,1,18.92,1,1,1
7.47,9,21,0.7,3,38.13,0,0,0
103.99,11,18,4.1,2,31.99,0,0,0
23.00,0,16,1.4,2,73.16,0,1,0
180.99,7,12,0.1,3,104.27,1,1,1
4.65,4,16,1.2,2,27.38,0,0,0
160.99,5,13,1.8,4,166.51,0,0,0
11.06,0,22,2.5,1,18.32,0,0,0
48.10,2,9,2.1,2,109.10,0,1,0
10.15,0,18,4.4,4,28.03,0,0,0
284.99,1,12,0.9,2,154.42,0,0,0
11.00,0,17,1.0,2,14.44,0,0,0
11.96,2,23,4.4,1,19.67,0,1,0
77.95,6,17,2.7,4,17.51,0,1,0
190.99,1,23,1.3,3,100.83,0,1,0
65.95,4,11,1.1,3,67.53,0,0,0
237.00,0,13,0.3,2,170.11,0,0,0
16.73,3,17,2.1,4,56.43,0,1,0
321.27,9,15,2.2,3,74.95,0,0,1
75.99,2,16,1.0,4,62.68,0,1,0
88.00,5,14,0.9,1,226.51,0,0,0
63.33,2,18,0.1,7,50.39,0,0,0
106.35,3,19,4.0,2,99.03,0,0,0
124.95,7,14,6.0,2,62.89,1,1,1
11.42,2,9,2.7,1,16.15,0,1,0
276.92,6,13,1.0,3,92.08,0,1,0
38.00,11,11,0.2,2,24.44,0,0,0
227.42,5,22,4.0,1,86.43,0,0,0
65.78,4,8,1.1,3,37.86,0,0,0
396.14,6,10,0.4,1,70.24,0,1,1
24.00,6,8,0.8,1,53.47,1,0,0
127.00,0,18,4.5,1,78.95,0,0,0
208.95,7,13,4.8,3,88.81,0,1,0
41.67,2,11,0.2,2,77.20,0,0,0
81.93,1,8,1.8,3,100.70,0,0,0
49.57,2,20,1.3,1,94.74,1,1,0
42.34,2,17,1.0,1,58.82,0,0,0
902.50,10,14,2.0,3,590.80,0,0,0
43.32,1,11,5.7,4,78.25,0,1,0
356.00,2,8,0.3,4,207.15,0,1,0
94.22,2,18,1.4,4,56.06,0,0,0
74.66,3,7,0.4,4,57.63,0,1,0
8.78,0,23,1.1,6,56.92,0,0,0
44.99,4,0,0.0,3,73.97,0,0,0
129.00,1,11,0.2,5,50.95,0,0,0
48.58,8,11,2.6,3,42.54,0,1,0
73.46,5,16,1.1,2,94.27,0,0,0
148.77,0,14,0.8,1,44.32,0,1,0
51.99,2,12,0.7,4,39.31,0,1,0
178.37,8,17,6.7,2,96.40,0,0,0
15.98,10,4,3.1,5,35.99,0,0,0
52.00,1,22,0.0,4,28.17,1,0,0
13.35,8,2,1.2,2,26.06,1,1,1
127.03,1,14,4.0,2,71.97,0,0,0
300.99,0,20,3.0,3,,0,0,0
17.99,0,21,0.4,3,18.20,0,0,0
112.91,5,11,6.2,1,60.28,0,0,0
14.25,2,16,2.5,2,26.56,0,0,0
26.00,2,13,2.6,2,66.90,0,0,0
32.63,1,7,4.2,3,24.52,0,0,0
88.36,7,7,2.1,1,70.78,0,0,0
55.00,2,15,9.5,3,25.67,0,1,0
14.99,9,9,1.6,1,21.00,0,0,0
59.89,0,20,0.2,1,51.22,0,0,0
97.00,3,9,0.9,4,58.41,0,0,0
123.00,6,9,1.3,1,67.25,0,0,1
45.99,6,16,1.8,4,24.00,1,0,1
25.99,2,8,0.5,3,17.85,0,1,0
28.00,9,21,6.8,3,26.18,0,0,0
13.87,5,3,0.8,3,51.89,0,1,0
33.00,3,13,0.8,3,109.55,0,0,0
40.00,0,20,1.1,2,30.31,0,1,0
76.61,2,8,0.9,2,72.46,0,0,0
32.04,5,16,8.6,1,59.20,0,1,0
92.65,3,18,1.7,2,79.27,0,1,0
93.13,4,6,0.7,4,45.49,1,0,1
26.50,1,15,2.5,1,86.28,0,1,0
150.99,2,7,0.9,1,96.43,0,0,0
69.97,1,6,0.6,1,71.62,0,1,0
95.72,0,12,5.7,4,200.20,0,0,0
10.12,3,17,0.7,4,13.62,0,0,0
127.50,0,15,9.1,4,,0,0,0
24.88,1,12,0.0,4,16.44,1,1,1
148.00,0,16,1.0,2,182.51,0,1,0
17.85,10,17,6.6,1,33.21,0,0,0
18.99,4,13,0.8,2,51.46,0,0,0
94.40,5,15,1.5,3,145.76,0,0,0
838.65,2,9,0.0,2,252.87,1,0,1
128.78,1,16,2.7,1,46.75,1,1,1
186.00,2,8,1.6,1,135.20,0,1,0
67.50,2,8,1.2,2,73.87,0,1,0
33.75,0,18,0.1,4,41.50,0,1,0
39.27,2,6,7.5,2,,0,0,0
42.00,9,10,3.8,2,82.61,0,1,0
44.00,6,21,1.2,1,84.27,0,1,0
50.16,8,12,1.2,1,217.25,0,0,0
82.00,8,22,1.4,3,93.24,0,0,0
72.99,4,13,0.5,3,65.38,0,0,0
44.00,3,15,3.1,4,38.67,0,0,0
19.22,9,12,0.3,4,51.50,0,0,0
99.52,0,13,3.6,2,41.01,0,1,0
84.20,5,13,1.4,1,80.93,0,0,0
28.20,2,17,4.3,3,46.50,0,1,0
56.44,4,13,0.6,2,158.41,0,0,0
43.56,1,14,1.0,1,61.18,0,1,0
34.55,0,18,1.3,2,60.62,0,1,0
50.54,2,17,0.0,1,37.36,0,1,0
36.56,2,12,2.5,3,30.28,0,0,0
11.85,1,12,1.2,3,63.79,0,0,0
55.39,0,9,2.1,1,67.37,0,0,0
28.50,8,1,0.1,2,24.94,0,1,0
120.30,3,7,0.8,2,68.45,0,0,0
132.95,6,15,0.3,2,28.66,1,0,1
102.62,4,15,2.9,2,117.17,0,0,0
230.00,4,17,0.5,4,182.61,0,1,0
63.99,3,14,4.5,3,52.95,0,1,0
42.53,2,21,0.5,4,68.50,1,0,0
80.77,4,14,2.8,3,54.15,0,1,0
450.00,3,9,0.7,4,81.21,0,0,0
18.56,0,17,6.6,5,40.68,0,1,0
69.73,10,9,6.5,1,39.90,0,1,0
4.00,0,12,1.2,1,38.72,0,1,0
18.25,1,13,0.7,3,36.26,0,0,0
102.36,1,22,0.5,4,45.24,0,1,0
250.99,1,11,1.6,1,82.63,0,0,0
2.99,2,16,3.1,3,21.06,0,1,0
82.11,4,14,0.0,1,24.96,0,0,0
21.91,3,12,0.6,2,48.15,0,0,0
292.99,0,12,3.0,2,64.05,0,0,0
58.09,0,10,2.0,6,,0,0,0
39.77,5,13,0.3,3,28.69,1,1,1
24.66,5,16,5.3,2,113.76,0,0,0
24.66,5,16,5.3,2,113.76,0,0,0
38.59,3,12,6.1,1,42.17,0,1,0
6.00,7,15,1.9,3,19.71,0,0,0
51.50,5,19,1.1,5,50.78,0,0,0
30.95,5,20,0.7,2,40.82,0,0,0
29.99,6,15,1.6,4,33.33,0,1,0
51.75,8,2,1.4,3,30.00,0,0,0
21.99,6,12,0.5,2,29.57,0,1,0
31.95,10,1,0.5,3,46.29,0,1,0
40.00,0,16,2.7,1,120.97,0,1,0
303.70,4,8,0.1,2,97.91,0,0,0
207.00,7,19,1.4,2,24.01,0,0,1
81.89,7,12,0.2,1,128.84,0,1,0
76.17,7,8,1.3,3,53.81,0,0,0
43.99,11,9,1.8,3,45.45,0,1,0
23.90,1,21,0.5,1,75.85,0,1,0
802.04,11,2,5.9,3,37.29,1,1,1
22.66,2,8,1.0,1,49.16,0,0,0
39.00,1,12,3.6,2,18.79,0,0,0
12.99,7,19,0.5,1,12.48,0,1,0
41.63,8,22,4.6,3,47.54,0,0,0
26.63,4,14,4.8,1,29.44,0,1,0
93.95,2,15,0.7,2,32.44,0,1,1
82.76,3,3,2.6,1,58.58,0,0,0
40.35,9,12,1.0,4,64.98,0,0,0
280.13,1,16,2.0,1,92.52,0,0,0
9.88,1,15,0.8,3,39.49,0,0,0
127.99,1,23,2.4,1,192.78,0,0,0
99.99,6,17,0.1,5,122.15,0,0,0
21.33,10,17,0.8,4,43.45,0,1,0
12.99,3,23,2.5,1,14.82,1,1,0
50.40,2,6,1.6,3,55.77,0,0,0
52.00,4,10,3.6,4,72.99,0,0,0
26.87,2,0,2.2,1,60.70,0,0,0
144.39,0,3,2.4,3,150.81,0,0,0
28.02,5,18,0.1,1,89.94,1,0,0
76.09,0,12,0.6,1,85.97,0,0,0
24.99,9,13,0.4,1,38.09,0,0,0
27.56,7,15,0.3,5,17.62,0,0,0
110.27,4,17,1.5,2,53.22,0,0,0
83.99,6,13,2.1,4,98.26,0,1,0
387.83,3,10,5.6,4,127.87,0,0,0
112.81,0,15,0.6,4,38.57,0,1,1
17.79,4,22,0.1,6,54.23,0,1,0
169.27,7,17,1.1,3,61.30,0,0,0
28.23,9,19,0.3,2,32.46,0,0,0
688.66,6,13,0.3,1,432.25,1,1,1
15.05,11,10,2.3,2,33.68,0,0,0
23.99,5,7,2.2,3,44.33,0,1,0
240.32,7,10,0.2,3,170.78,1,1,0
69.99,0,21,0.1,2,63.27,0,0,0
37.08,4,11,3.9,1,52.20,0,0,0
13.30,10,11,1.6,2,11.93,0,0,0
195.54,2,17,2.3,2,134.79,0,0,0
88.99,4,12,4.7,2,142.24,0,0,0
64.00,3,15,2.1,5,62.62,0,1,0
31.29,7,20,0.5,5,131.83,0,0,0
21.00,10,19,0.5,2,18.33,0,1,0
17.00,1,7,0.5,4,52.62,0,0,0
91.00,4,17,2.2,2,58.72,0,0,0
117.87,7,21,3.7,2,155.66,0,0,0
16.39,8,6,1.6,5,17.25,0,0,0
